;HeiligenLexikonID;WikidataID;SaintName;ShouldMatch
2131;d3e201667Heiligenlexikon-1858;Q3708520;;0
2132;d3e201696Heiligenlexikon-1858;Q3708520;;0
2133;d3e201717Heiligenlexikon-1858;Q3708520;;0
2134;d3e201740Heiligenlexikon-1858;Q3708520;;0
2135;d3e201763Heiligenlexikon-1858;Q3708520;;0
2136;d3e377804Heiligenlexikon-1858;Q11925553;;0
2137;d3e377882Heiligenlexikon-1858;Q11925553;;0
2138;d3e377912Heiligenlexikon-1858;Q11925553;;0
2139;d3e377936Heiligenlexikon-1858;Q11925553;;0
2140;d3e377963Heiligenlexikon-1858;Q11925553;;0
2141;d3e378029Heiligenlexikon-1858;Q11925553;;0
2142;d3e378054Heiligenlexikon-1858;Q11925553;;0
2143;d3e378077Heiligenlexikon-1858;Q11925553;;0
2144;d3e378103Heiligenlexikon-1858;Q11925553;;0
2145;d3e378216Heiligenlexikon-1858;Q11925553;;0
2146;d3e220472Heiligenlexikon-1858;Q629117;;0
2147;d3e220499Heiligenlexikon-1858;Q629117;;0
2148;d3e220523Heiligenlexikon-1858;Q629117;;0
2149;d3e392999Heiligenlexikon-1858;Q3882764;;0
2150;d3e393020Heiligenlexikon-1858;Q3882764;;0
2151;d3e393044Heiligenlexikon-1858;Q3882764;;0
2152;d3e393070Heiligenlexikon-1858;Q3882764;;0
2153;d3e393182Heiligenlexikon-1858;Q3882764;;0
2154;d3e393215Heiligenlexikon-1858;Q3882764;;0
2155;d3e393239Heiligenlexikon-1858;Q3882764;;0
2156;d3e393260Heiligenlexikon-1858;Q3882764;;0
2157;d3e393284Heiligenlexikon-1858;Q3882764;;0
2158;d3e393305Heiligenlexikon-1858;Q3882764;;0
2159;d3e498855Heiligenlexikon-1858;Q241423;;0
2160;d3e498876Heiligenlexikon-1858;Q241423;;0
2161;d3e498935Heiligenlexikon-1858;Q241423;;0
2162;d3e498975Heiligenlexikon-1858;Q241423;;0
2163;d3e499082Heiligenlexikon-1858;Q241423;;0
2164;d3e499149Heiligenlexikon-1858;Q241423;;0
2165;d3e499172Heiligenlexikon-1858;Q241423;;0
2166;d3e499196Heiligenlexikon-1858;Q241423;;0
2167;d3e499220Heiligenlexikon-1858;Q241423;;0
2168;d3e499244Heiligenlexikon-1858;Q241423;;0
2169;d3e209199Heiligenlexikon-1858;Q9396787;;0
2170;d3e209227Heiligenlexikon-1858;Q9396787;;0
2171;d3e552448Heiligenlexikon-1858;Q3271640;;0
2172;d3e552515Heiligenlexikon-1858;Q3271640;;0
2173;d3e552556Heiligenlexikon-1858;Q3271640;;0
2174;d3e552579Heiligenlexikon-1858;Q3271640;;0
2175;d3e552602Heiligenlexikon-1858;Q3271640;;0
2176;d3e552623Heiligenlexikon-1858;Q3271640;;0
2177;d3e552710Heiligenlexikon-1858;Q3271640;;0
2178;d3e552743Heiligenlexikon-1858;Q3271640;;0
2179;d3e552766Heiligenlexikon-1858;Q3271640;;0
2180;d3e552787Heiligenlexikon-1858;Q3271640;;0
2181;d5e384255Heiligenlexikon-1858;Q26197143;;0
2182;d5e384276Heiligenlexikon-1858;Q26197143;;0
2183;d3e249659Heiligenlexikon-1858;Q442396;;0
2184;d3e249689Heiligenlexikon-1858;Q442396;;0
2185;d3e249738Heiligenlexikon-1858;Q442396;;0
2186;d3e249756Heiligenlexikon-1858;Q442396;;0
2187;d3e249777Heiligenlexikon-1858;Q442396;;0
2188;d3e249805Heiligenlexikon-1858;Q442396;;0
2189;d3e181658Heiligenlexikon-1858;Q5200390;;0
2190;d3e181688Heiligenlexikon-1858;Q5200390;;0
2191;d3e181706Heiligenlexikon-1858;Q5200390;;0
2192;d3e181730Heiligenlexikon-1858;Q5200390;;0
2193;d3e181751Heiligenlexikon-1858;Q5200390;;0
2194;d3e181778Heiligenlexikon-1858;Q5200390;;0
2195;d3e181801Heiligenlexikon-1858;Q5200390;;0
2196;d3e181819Heiligenlexikon-1858;Q5200390;;0
2197;d3e181837Heiligenlexikon-1858;Q5200390;;0
2198;d3e181859Heiligenlexikon-1858;Q5200390;;0
2199;d5e385601Heiligenlexikon-1858;Q18921055;;0
2200;d5e385623Heiligenlexikon-1858;Q18921055;;0
2201;d5e385647Heiligenlexikon-1858;Q18921055;;0
2202;d5e385706Heiligenlexikon-1858;Q18921055;;0
2203;d5e385727Heiligenlexikon-1858;Q18921055;;0
2204;d5e385748Heiligenlexikon-1858;Q18921055;;0
2205;d5e385766Heiligenlexikon-1858;Q18921055;;0
2206;d5e385788Heiligenlexikon-1858;Q18921055;;0
2207;d5e385834Heiligenlexikon-1858;Q18921055;;0
2208;d5e385857Heiligenlexikon-1858;Q18921055;;0
2209;d3e297929Heiligenlexikon-1858;Q380089;;0
2210;d3e297962Heiligenlexikon-1858;Q380089;;0
2211;d3e297980Heiligenlexikon-1858;Q380089;;0
2212;d3e298004Heiligenlexikon-1858;Q380089;;0
2213;d3e298025Heiligenlexikon-1858;Q380089;;0
2214;d3e298053Heiligenlexikon-1858;Q380089;;0
2215;d3e500068Heiligenlexikon-1858;Q724454;;0
2216;d3e500116Heiligenlexikon-1858;Q724454;;0
2217;d3e500167Heiligenlexikon-1858;Q724454;;0
2218;d3e500215Heiligenlexikon-1858;Q724454;;0
2219;d3e500242Heiligenlexikon-1858;Q724454;;0
2220;d3e500523Heiligenlexikon-1858;Q724454;;0
2221;d3e500546Heiligenlexikon-1858;Q724454;;0
2222;d3e500627Heiligenlexikon-1858;Q724454;;0
2223;d3e500670Heiligenlexikon-1858;Q724454;;0
2224;d3e500691Heiligenlexikon-1858;Q724454;;0
2225;d3e264760Heiligenlexikon-1858;Q4482461;;0
2226;d3e264797Heiligenlexikon-1858;Q4482461;;0
2227;d3e264830Heiligenlexikon-1858;Q4482461;;0
2228;d3e264854Heiligenlexikon-1858;Q4482461;;0
2229;d3e264875Heiligenlexikon-1858;Q4482461;;0
2230;d3e264901Heiligenlexikon-1858;Q4482461;;0
2231;d3e264923Heiligenlexikon-1858;Q4482461;;0
2232;d3e264941Heiligenlexikon-1858;Q4482461;;0
2233;d3e264964Heiligenlexikon-1858;Q4482461;;0
2234;d3e265000Heiligenlexikon-1858;Q4482461;;0
2235;d5e240182Heiligenlexikon-1858;Q1407613;;0
2236;d5e240203Heiligenlexikon-1858;Q1407613;;0
2237;d5e240224Heiligenlexikon-1858;Q1407613;;0
2238;d5e240266Heiligenlexikon-1858;Q1407613;;0
2239;d5e240322Heiligenlexikon-1858;Q1407613;;0
2240;d5e240347Heiligenlexikon-1858;Q1407613;;0
2241;d5e240371Heiligenlexikon-1858;Q1407613;;0
2242;d5e240392Heiligenlexikon-1858;Q1407613;;0
2243;d3e320328Heiligenlexikon-1858;Q2259497;;0
2244;d3e320352Heiligenlexikon-1858;Q2259497;;0
2245;d3e320379Heiligenlexikon-1858;Q2259497;;0
2246;d3e320402Heiligenlexikon-1858;Q2259497;;0
2247;d3e320428Heiligenlexikon-1858;Q2259497;;0
2248;d3e320468Heiligenlexikon-1858;Q2259497;;0
2249;d3e320511Heiligenlexikon-1858;Q2259497;;0
2250;d3e320566Heiligenlexikon-1858;Q2259497;;0
2251;d3e320602Heiligenlexikon-1858;Q2259497;;0
2252;d3e320635Heiligenlexikon-1858;Q2259497;;0
2253;d3e264760Heiligenlexikon-1858;Q3742239;;0
2254;d3e264797Heiligenlexikon-1858;Q3742239;;0
2255;d3e264830Heiligenlexikon-1858;Q3742239;;0
2256;d3e264854Heiligenlexikon-1858;Q3742239;;0
2257;d3e264875Heiligenlexikon-1858;Q3742239;;0
2258;d3e264901Heiligenlexikon-1858;Q3742239;;0
2259;d3e264923Heiligenlexikon-1858;Q3742239;;0
2260;d3e264941Heiligenlexikon-1858;Q3742239;;0
2261;d3e265000Heiligenlexikon-1858;Q3742239;;0
2262;d3e265024Heiligenlexikon-1858;Q3742239;;0
2263;d3e44042Heiligenlexikon-1858;Q382898;;0
2264;d3e44091Heiligenlexikon-1858;Q382898;;0
2265;d3e44116Heiligenlexikon-1858;Q382898;;0
2266;d3e44137Heiligenlexikon-1858;Q382898;;0
2267;d3e44164Heiligenlexikon-1858;Q382898;;0
2268;d3e38029Heiligenlexikon-1858;Q269344;;0
2269;d5e399096Heiligenlexikon-1858;Q2480764;;0
2270;d3e1008Heiligenlexikon-1858;Q19602726;;0
2271;d3e1041Heiligenlexikon-1858;Q19602726;;0
2272;d3e1087Heiligenlexikon-1858;Q19602726;;0
2273;d5e211051Heiligenlexikon-1858;Q3947840;;0
2274;d5e211091Heiligenlexikon-1858;Q3947840;;0
2275;d5e166032Heiligenlexikon-1858;Q9200;;0
2276;d5e166152Heiligenlexikon-1858;Q9200;;0
2277;d5e166194Heiligenlexikon-1858;Q9200;;0
2278;d5e166215Heiligenlexikon-1858;Q9200;;0
2279;d5e166337Heiligenlexikon-1858;Q9200;;0
2280;d5e166359Heiligenlexikon-1858;Q9200;;0
2281;d5e166406Heiligenlexikon-1858;Q9200;;0
2282;d5e166521Heiligenlexikon-1858;Q9200;;0
2283;d5e166558Heiligenlexikon-1858;Q9200;;0
2284;d5e166604Heiligenlexikon-1858;Q9200;;0
2285;d3e533007Heiligenlexikon-1858;Q26486;;0
2286;d3e533031Heiligenlexikon-1858;Q26486;;0
2287;d3e533145Heiligenlexikon-1858;Q26486;;0
2288;d3e559801Heiligenlexikon-1858;Q2067738;;0
2289;d5e406579Heiligenlexikon-1858;Q101306;;0
2290;d5e178472Heiligenlexikon-1858;Q62607833;;0
2291;d5e178497Heiligenlexikon-1858;Q62607833;;0
2292;d5e178521Heiligenlexikon-1858;Q62607833;;0
2293;d5e178573Heiligenlexikon-1858;Q62607833;;0
2294;d5e178596Heiligenlexikon-1858;Q62607833;;0
2295;d5e178617Heiligenlexikon-1858;Q62607833;;0
2296;d5e178653Heiligenlexikon-1858;Q62607833;;0
2297;d5e178677Heiligenlexikon-1858;Q62607833;;0
2298;d5e178790Heiligenlexikon-1858;Q62607833;;0
2299;d5e178823Heiligenlexikon-1858;Q62607833;;0
2300;d5e340783Heiligenlexikon-1858;Q43669;;0
2301;d5e340806Heiligenlexikon-1858;Q43669;;0
2302;d5e341050Heiligenlexikon-1858;Q43669;;0
2303;d5e341100Heiligenlexikon-1858;Q43669;;0
2304;d5e341122Heiligenlexikon-1858;Q43669;;0
2305;d5e341166Heiligenlexikon-1858;Q43669;;0
2306;d5e341184Heiligenlexikon-1858;Q43669;;0
2307;d5e341208Heiligenlexikon-1858;Q43669;;0
2308;d5e341243Heiligenlexikon-1858;Q43669;;0
2309;d5e341283Heiligenlexikon-1858;Q43669;;0
2310;d5e125037Heiligenlexikon-1858;Q417686;;0
2311;d5e125056Heiligenlexikon-1858;Q417686;;0
2312;d5e125082Heiligenlexikon-1858;Q417686;;0
2313;d5e125112Heiligenlexikon-1858;Q417686;;0
2314;d5e125144Heiligenlexikon-1858;Q417686;;0
2315;d5e125165Heiligenlexikon-1858;Q417686;;0
2316;d5e125258Heiligenlexikon-1858;Q417686;;0
2317;d5e125316Heiligenlexikon-1858;Q417686;;0
2318;d5e125352Heiligenlexikon-1858;Q417686;;0
2319;d5e149482Heiligenlexikon-1858;Q2405871;;0
2320;d5e149545Heiligenlexikon-1858;Q2405871;;0
2321;d5e155483Heiligenlexikon-1858;Q779850;;0
2322;d5e155544Heiligenlexikon-1858;Q779850;;0
2323;d5e155613Heiligenlexikon-1858;Q779850;;0
2324;d5e155640Heiligenlexikon-1858;Q779850;;0
2325;d5e155665Heiligenlexikon-1858;Q779850;;0
2326;d3e89788Heiligenlexikon-1858;Q225201;;0
2327;d3e89836Heiligenlexikon-1858;Q225201;;0
2328;d3e89892Heiligenlexikon-1858;Q225201;;0
2329;d3e89914Heiligenlexikon-1858;Q225201;;0
2330;d3e90004Heiligenlexikon-1858;Q225201;;0
2331;d3e90028Heiligenlexikon-1858;Q225201;;0
2332;d3e90058Heiligenlexikon-1858;Q225201;;0
2333;d3e90079Heiligenlexikon-1858;Q225201;;0
2334;d3e90099Heiligenlexikon-1858;Q225201;;0
2335;d3e90171Heiligenlexikon-1858;Q225201;;0
2336;d3e126318Heiligenlexikon-1858;Q56228;;0
2337;d3e126499Heiligenlexikon-1858;Q56228;;0
2338;d3e126520Heiligenlexikon-1858;Q56228;;0
2339;d3e126568Heiligenlexikon-1858;Q56228;;0
2340;d3e126597Heiligenlexikon-1858;Q56228;;0
2341;d3e126673Heiligenlexikon-1858;Q56228;;0
2342;d3e126696Heiligenlexikon-1858;Q56228;;0
2343;d3e126726Heiligenlexikon-1858;Q56228;;0
2344;d3e126766Heiligenlexikon-1858;Q56228;;0
2345;d3e126787Heiligenlexikon-1858;Q56228;;0
2346;d5e209018Heiligenlexikon-1858;Q604677;;0
2347;d5e209043Heiligenlexikon-1858;Q604677;;0
2348;d5e199874Heiligenlexikon-1858;Q943937;;0
2349;d5e199900Heiligenlexikon-1858;Q943937;;0
2350;d5e199948Heiligenlexikon-1858;Q943937;;0
2351;d5e199995Heiligenlexikon-1858;Q943937;;0
2352;d5e200021Heiligenlexikon-1858;Q943937;;0
2353;d3e55578Heiligenlexikon-1858;Q43939;;0
2354;d3e55621Heiligenlexikon-1858;Q43939;;0
2355;d3e55651Heiligenlexikon-1858;Q43939;;0
2356;d3e55775Heiligenlexikon-1858;Q43939;;0
2357;d3e55803Heiligenlexikon-1858;Q43939;;0
2358;d3e55830Heiligenlexikon-1858;Q43939;;0
2359;d3e55848Heiligenlexikon-1858;Q43939;;0
2360;d3e55884Heiligenlexikon-1858;Q43939;;0
2361;d3e334984Heiligenlexikon-1858;Q42827;;0
2362;d3e335043Heiligenlexikon-1858;Q42827;;0
2363;d3e335085Heiligenlexikon-1858;Q42827;;0
2364;d3e335115Heiligenlexikon-1858;Q42827;;0
2365;d3e335151Heiligenlexikon-1858;Q42827;;0
2366;d3e335178Heiligenlexikon-1858;Q42827;;0
2367;d3e335325Heiligenlexikon-1858;Q42827;;0
2368;d3e335346Heiligenlexikon-1858;Q42827;;0
2369;d3e335369Heiligenlexikon-1858;Q42827;;0
2370;d3e335782Heiligenlexikon-1858;Q42827;;0
2371;d5e217930Heiligenlexikon-1858;Q430497;;0
2372;d5e217978Heiligenlexikon-1858;Q430497;;0
2373;d5e218004Heiligenlexikon-1858;Q430497;;0
2374;d5e218025Heiligenlexikon-1858;Q430497;;0
2375;d5e218072Heiligenlexikon-1858;Q430497;;0
2376;d5e218093Heiligenlexikon-1858;Q430497;;0
2377;d5e218115Heiligenlexikon-1858;Q430497;;0
2378;d5e218138Heiligenlexikon-1858;Q430497;;0
2379;d5e218161Heiligenlexikon-1858;Q430497;;0
2380;d5e218195Heiligenlexikon-1858;Q430497;;0
2381;d5e64716Heiligenlexikon-1858;Q3947636;;0
2382;d5e64739Heiligenlexikon-1858;Q3947636;;0
2383;d5e70544Heiligenlexikon-1858;Q2658305;;0
2384;d5e70565Heiligenlexikon-1858;Q2658305;;0
2385;d5e70615Heiligenlexikon-1858;Q2658305;;0
2386;d5e70648Heiligenlexikon-1858;Q2658305;;0
2387;d3e240377Heiligenlexikon-1858;Q389249;;0
2388;d5e285301Heiligenlexikon-1858;Q860649;;0
2389;d5e285325Heiligenlexikon-1858;Q860649;;0
2390;d5e285348Heiligenlexikon-1858;Q860649;;0
2391;d5e285372Heiligenlexikon-1858;Q860649;;0
2392;d5e285393Heiligenlexikon-1858;Q860649;;0
2393;d5e285417Heiligenlexikon-1858;Q860649;;0
2394;d5e285475Heiligenlexikon-1858;Q860649;;0
2395;d5e285508Heiligenlexikon-1858;Q860649;;0
2396;d5e285529Heiligenlexikon-1858;Q860649;;0
2397;d5e285550Heiligenlexikon-1858;Q860649;;0
2398;d5e405110Heiligenlexikon-1858;Q189776;;0
2399;d5e405134Heiligenlexikon-1858;Q189776;;0
2400;d5e405157Heiligenlexikon-1858;Q189776;;0
2401;d5e405178Heiligenlexikon-1858;Q189776;;0
2402;d5e405204Heiligenlexikon-1858;Q189776;;0
2403;d5e405228Heiligenlexikon-1858;Q189776;;0
2404;d5e405246Heiligenlexikon-1858;Q189776;;0
2405;d5e405270Heiligenlexikon-1858;Q189776;;0
2406;d5e405292Heiligenlexikon-1858;Q189776;;0
2407;d5e405313Heiligenlexikon-1858;Q189776;;0
2408;d3e39414Heiligenlexikon-1858;Q4740402;;0
2409;d3e39436Heiligenlexikon-1858;Q4740402;;0
2410;d3e28370Heiligenlexikon-1858;Q355579;;0
2411;d5e147031Heiligenlexikon-1858;Q261992;;0
2412;d5e147058Heiligenlexikon-1858;Q261992;;0
2413;d5e147079Heiligenlexikon-1858;Q261992;;0
2414;d5e147100Heiligenlexikon-1858;Q261992;;0
2415;d5e147123Heiligenlexikon-1858;Q261992;;0
2416;d5e147168Heiligenlexikon-1858;Q261992;;0
2417;d5e147249Heiligenlexikon-1858;Q261992;;0
2418;d5e147322Heiligenlexikon-1858;Q261992;;0
2419;d5e147390Heiligenlexikon-1858;Q261992;;0
2420;d5e147416Heiligenlexikon-1858;Q261992;;0
2421;d3e214628Heiligenlexikon-1858;Q1277345;;0
2422;d3e214655Heiligenlexikon-1858;Q1277345;;0
2423;d3e214676Heiligenlexikon-1858;Q1277345;;0
2424;d3e214697Heiligenlexikon-1858;Q1277345;;0
2425;d3e214720Heiligenlexikon-1858;Q1277345;;0
2426;d3e214806Heiligenlexikon-1858;Q1277345;;0
2427;d3e214840Heiligenlexikon-1858;Q1277345;;0
2428;d3e214858Heiligenlexikon-1858;Q1277345;;0
2429;d3e214889Heiligenlexikon-1858;Q1277345;;0
2430;d3e214957Heiligenlexikon-1858;Q1277345;;0
2431;d3e533972Heiligenlexikon-1858;Q1257700;;0
2432;d3e534018Heiligenlexikon-1858;Q1257700;;0
2433;d3e534073Heiligenlexikon-1858;Q1257700;;0
2434;d3e534099Heiligenlexikon-1858;Q1257700;;0
2435;d3e534162Heiligenlexikon-1858;Q1257700;;0
2436;d3e534191Heiligenlexikon-1858;Q1257700;;0
2437;d3e534244Heiligenlexikon-1858;Q1257700;;0
2438;d3e534478Heiligenlexikon-1858;Q1257700;;0
2439;d3e534675Heiligenlexikon-1858;Q1257700;;0
2440;d3e534702Heiligenlexikon-1858;Q1257700;;0
2441;d3e127140Heiligenlexikon-1858;Q390525;;0
2442;d5e208272Heiligenlexikon-1858;Q132113;;0
2443;d5e208313Heiligenlexikon-1858;Q132113;;0
2444;d5e208349Heiligenlexikon-1858;Q132113;;0
2445;d5e208370Heiligenlexikon-1858;Q132113;;0
2446;d5e208414Heiligenlexikon-1858;Q132113;;0
2447;d5e208438Heiligenlexikon-1858;Q132113;;0
2448;d5e208487Heiligenlexikon-1858;Q132113;;0
2449;d5e208513Heiligenlexikon-1858;Q132113;;0
2450;d5e208534Heiligenlexikon-1858;Q132113;;0
2451;d5e208554Heiligenlexikon-1858;Q132113;;0
2452;d3e18929Heiligenlexikon-1858;Q2828763;;0
2453;d3e19479Heiligenlexikon-1858;Q393840;;0
2454;d5e166032Heiligenlexikon-1858;Q3372512;;0
2455;d5e166152Heiligenlexikon-1858;Q3372512;;0
2456;d5e166194Heiligenlexikon-1858;Q3372512;;0
2457;d5e166215Heiligenlexikon-1858;Q3372512;;0
2458;d5e166337Heiligenlexikon-1858;Q3372512;;0
2459;d5e166359Heiligenlexikon-1858;Q3372512;;0
2460;d5e166406Heiligenlexikon-1858;Q3372512;;0
2461;d5e166521Heiligenlexikon-1858;Q3372512;;0
2462;d5e166558Heiligenlexikon-1858;Q3372512;;0
2463;d5e166604Heiligenlexikon-1858;Q3372512;;0
2464;d5e16195Heiligenlexikon-1858;Q532019;;0
2465;d5e16216Heiligenlexikon-1858;Q532019;;0
2466;d5e16234Heiligenlexikon-1858;Q532019;;0
2467;d5e222242Heiligenlexikon-1858;Q268087;;0
2468;d5e222262Heiligenlexikon-1858;Q268087;;0
2469;d3e77616Heiligenlexikon-1858;Q530065;;0
2470;d3e77653Heiligenlexikon-1858;Q530065;;0
2471;d3e77676Heiligenlexikon-1858;Q530065;;0
2472;d3e77811Heiligenlexikon-1858;Q530065;;0
2473;d3e77832Heiligenlexikon-1858;Q530065;;0
2474;d3e371409Heiligenlexikon-1858;Q660370;;0
2475;d3e371552Heiligenlexikon-1858;Q660370;;0
2476;d3e371573Heiligenlexikon-1858;Q660370;;0
2477;d3e371595Heiligenlexikon-1858;Q660370;;0
2478;d5e178472Heiligenlexikon-1858;Q62607833;;0
2479;d5e178497Heiligenlexikon-1858;Q62607833;;0
2480;d5e178521Heiligenlexikon-1858;Q62607833;;0
2481;d5e178573Heiligenlexikon-1858;Q62607833;;0
2482;d5e178596Heiligenlexikon-1858;Q62607833;;0
2483;d5e178617Heiligenlexikon-1858;Q62607833;;0
2484;d5e178653Heiligenlexikon-1858;Q62607833;;0
2485;d5e178677Heiligenlexikon-1858;Q62607833;;0
2486;d5e178790Heiligenlexikon-1858;Q62607833;;0
2487;d5e178823Heiligenlexikon-1858;Q62607833;;0
2488;d3e360622Heiligenlexikon-1858;Q98272;;0
2489;d3e587306Heiligenlexikon-1858;Q1495753;;0
2490;d3e587340Heiligenlexikon-1858;Q1495753;;0
2491;d3e587369Heiligenlexikon-1858;Q1495753;;0
2492;d3e587430Heiligenlexikon-1858;Q1495753;;0
2493;d3e587454Heiligenlexikon-1858;Q1495753;;0
2494;d3e587477Heiligenlexikon-1858;Q1495753;;0
2495;d3e587534Heiligenlexikon-1858;Q1495753;;0
2496;d3e587658Heiligenlexikon-1858;Q1495753;;0
2497;d3e587709Heiligenlexikon-1858;Q1495753;;0
2498;d3e587831Heiligenlexikon-1858;Q1495753;;0
2499;d3e119497Heiligenlexikon-1858;Q151967;;0
2500;d3e119555Heiligenlexikon-1858;Q151967;;0
2501;d3e119573Heiligenlexikon-1858;Q151967;;0
2502;d3e119594Heiligenlexikon-1858;Q151967;;0
2503;d3e119618Heiligenlexikon-1858;Q151967;;0
2504;d3e119664Heiligenlexikon-1858;Q151967;;0
2505;d3e119703Heiligenlexikon-1858;Q151967;;0
2506;d3e119739Heiligenlexikon-1858;Q151967;;0
2507;d5e55784Heiligenlexikon-1858;Q510541;;0
2508;d5e55887Heiligenlexikon-1858;Q510541;;0
2509;d3e136449Heiligenlexikon-1858;Q1889720;;0
2510;d3e136480Heiligenlexikon-1858;Q1889720;;0
2511;d3e294148Heiligenlexikon-1858;Q1335224;;0
2512;d3e294207Heiligenlexikon-1858;Q1335224;;0
2513;d3e294233Heiligenlexikon-1858;Q1335224;;0
2514;d3e294257Heiligenlexikon-1858;Q1335224;;0
2515;d3e294290Heiligenlexikon-1858;Q1335224;;0
2516;d3e78018Heiligenlexikon-1858;Q706540;;0
2517;d3e78056Heiligenlexikon-1858;Q706540;;0
2518;d3e78098Heiligenlexikon-1858;Q706540;;0
2519;d3e420816Heiligenlexikon-1858;Q166876;;0
2520;d3e420934Heiligenlexikon-1858;Q166876;;0
2521;d3e420963Heiligenlexikon-1858;Q166876;;0
2522;d3e421053Heiligenlexikon-1858;Q166876;;0
2523;d3e421134Heiligenlexikon-1858;Q166876;;0
2524;d3e421328Heiligenlexikon-1858;Q166876;;0
2525;d3e421351Heiligenlexikon-1858;Q166876;;0
2526;d3e421448Heiligenlexikon-1858;Q166876;;0
2527;d3e421505Heiligenlexikon-1858;Q166876;;0
2528;d3e421531Heiligenlexikon-1858;Q166876;;0
2529;d3e245456Heiligenlexikon-1858;Q9256176;;0
2530;d3e245493Heiligenlexikon-1858;Q9256176;;0
2531;d3e245514Heiligenlexikon-1858;Q9256176;;0
2532;d5e290418Heiligenlexikon-1858;Q1355757;;0
2533;d5e290446Heiligenlexikon-1858;Q1355757;;0
2534;d5e290470Heiligenlexikon-1858;Q1355757;;0
2535;d5e290497Heiligenlexikon-1858;Q1355757;;0
2536;d5e290518Heiligenlexikon-1858;Q1355757;;0
2537;d5e290542Heiligenlexikon-1858;Q1355757;;0
2538;d5e290649Heiligenlexikon-1858;Q1355757;;0
2539;d5e290697Heiligenlexikon-1858;Q1355757;;0
2540;d5e290745Heiligenlexikon-1858;Q1355757;;0
2541;d5e290766Heiligenlexikon-1858;Q1355757;;0
2542;d3e214107Heiligenlexikon-1858;Q242274;;0
2543;d3e214330Heiligenlexikon-1858;Q242274;;0
2544;d3e214356Heiligenlexikon-1858;Q242274;;0
2545;d3e214374Heiligenlexikon-1858;Q242274;;0
2546;d3e214398Heiligenlexikon-1858;Q242274;;0
2547;d3e214427Heiligenlexikon-1858;Q242274;;0
2548;d3e214481Heiligenlexikon-1858;Q242274;;0
2549;d3e214509Heiligenlexikon-1858;Q242274;;0
2550;d3e214538Heiligenlexikon-1858;Q242274;;0
2551;d3e214559Heiligenlexikon-1858;Q242274;;0
2552;d3e23415Heiligenlexikon-1858;Q4697172;;0
2553;d5e148414Heiligenlexikon-1858;Q928522;;0
2554;d5e148497Heiligenlexikon-1858;Q928522;;0
2555;d5e79006Heiligenlexikon-1858;Q660678;;0
2556;d5e79033Heiligenlexikon-1858;Q660678;;0
2557;d5e79060Heiligenlexikon-1858;Q660678;;0
2558;d5e79081Heiligenlexikon-1858;Q660678;;0
2559;d5e79102Heiligenlexikon-1858;Q660678;;0
2560;d5e79358Heiligenlexikon-1858;Q660678;;0
2561;d5e79382Heiligenlexikon-1858;Q660678;;0
2562;d5e79428Heiligenlexikon-1858;Q660678;;0
2563;d5e79454Heiligenlexikon-1858;Q660678;;0
2564;d5e79560Heiligenlexikon-1858;Q660678;;0
2565;d3e312357Heiligenlexikon-1858;Q43809;;0
2566;d3e116285Heiligenlexikon-1858;Q937788;;0
2567;d5e325896Heiligenlexikon-1858;Q51885;;0
2568;d5e325948Heiligenlexikon-1858;Q51885;;0
2569;d5e325969Heiligenlexikon-1858;Q51885;;0
2570;d5e325996Heiligenlexikon-1858;Q51885;;0
2571;d5e326017Heiligenlexikon-1858;Q51885;;0
2572;d5e326038Heiligenlexikon-1858;Q51885;;0
2573;d5e326059Heiligenlexikon-1858;Q51885;;0
2574;d5e326102Heiligenlexikon-1858;Q51885;;0
2575;d5e326125Heiligenlexikon-1858;Q51885;;0
2576;d5e326147Heiligenlexikon-1858;Q51885;;0
2577;d3e374275Heiligenlexikon-1858;Q1285522;;0
2578;d3e374296Heiligenlexikon-1858;Q1285522;;0
2579;d3e374330Heiligenlexikon-1858;Q1285522;;0
2580;d3e374408Heiligenlexikon-1858;Q1285522;;0
2581;d3e374429Heiligenlexikon-1858;Q1285522;;0
2582;d3e374453Heiligenlexikon-1858;Q1285522;;0
2583;d3e374477Heiligenlexikon-1858;Q1285522;;0
2584;d3e374498Heiligenlexikon-1858;Q1285522;;0
2585;d3e374553Heiligenlexikon-1858;Q1285522;;0
2586;d3e374585Heiligenlexikon-1858;Q1285522;;0
2587;d3e85119Heiligenlexikon-1858;Q1925216;;0
2588;d3e128723Heiligenlexikon-1858;Q80513;;0
2589;d3e128753Heiligenlexikon-1858;Q80513;;0
2590;d3e128774Heiligenlexikon-1858;Q80513;;0
2591;d3e128795Heiligenlexikon-1858;Q80513;;0
2592;d3e128816Heiligenlexikon-1858;Q80513;;0
2593;d3e128838Heiligenlexikon-1858;Q80513;;0
2594;d3e128871Heiligenlexikon-1858;Q80513;;0
2595;d3e128999Heiligenlexikon-1858;Q80513;;0
2596;d3e129017Heiligenlexikon-1858;Q80513;;0
2597;d3e129068Heiligenlexikon-1858;Q80513;;0
2598;d3e8347Heiligenlexikon-1858;Q709718;;0
2599;d3e8420Heiligenlexikon-1858;Q709718;;0
2600;d3e364700Heiligenlexikon-1858;Q103556;;0
2601;d3e364729Heiligenlexikon-1858;Q103556;;0
2602;d3e364784Heiligenlexikon-1858;Q103556;;0
2603;d3e364821Heiligenlexikon-1858;Q103556;;0
2604;d3e364850Heiligenlexikon-1858;Q103556;;0
